date,tag,count,count_gay,count_straight,count_aroace,count_polysexual
2017-06-19,slow burn,61,40,20,0,2
2017-06-18,slow burn,56,42,19,1,1
2017-06-17,slow burn,50,41,19,1,1
2017-06-16,slow burn,39,32,9,0,1
2017-06-15,slow burn,54,41,20,0,0
2017-06-14,slow burn,52,39,18,0,3
2017-06-13,slow burn,48,33,16,1,1
2017-06-12,slow burn,50,36,21,3,1
2017-06-11,slow burn,58,46,23,2,2
2017-06-10,slow burn,45,39,15,0,3
2017-06-09,slow burn,46,31,18,1,2
2017-06-08,slow burn,54,42,16,0,4
2017-06-07,slow burn,50,33,23,1,1
2017-06-06,slow burn,58,41,25,1,2
2017-06-05,slow burn,67,53,20,2,3
2017-06-04,slow burn,57,46,13,1,4
2017-06-03,slow burn,39,29,16,1,1
2017-06-02,slow burn,70,44,33,1,4
2017-06-01,slow burn,48,37,14,0,1
2017-05-31,slow burn,57,45,18,1,1
2017-05-30,slow burn,58,47,18,1,2
2017-05-29,slow burn,56,44,21,0,4
2017-05-28,slow burn,57,39,26,1,0
2017-05-27,slow burn,51,40,18,2,4
2017-05-26,slow burn,47,31,18,0,2
2017-05-25,slow burn,55,44,20,0,3
2017-05-24,slow burn,50,31,23,1,1
2017-05-23,slow burn,55,39,18,0,1
2017-05-22,slow burn,51,36,21,0,1
2017-05-21,slow burn,57,42,21,0,4
2017-05-20,slow burn,58,45,15,2,2
2017-05-19,slow burn,49,40,15,2,0
2017-05-18,slow burn,46,33,17,0,4
2017-05-17,slow burn,49,33,15,1,0
2017-05-16,slow burn,57,49,16,0,3
2017-05-15,slow burn,38,31,10,0,1
2017-05-14,slow burn,41,32,15,1,3
2017-05-13,slow burn,43,33,13,0,0
2017-05-12,slow burn,37,27,16,0,1
2017-05-11,slow burn,43,30,17,0,2
2017-05-10,slow burn,47,32,16,0,1
2017-05-09,slow burn,50,32,23,0,1
2017-05-08,slow burn,51,33,23,0,2
2017-05-07,slow burn,56,47,14,3,3
2017-05-06,slow burn,49,37,14,1,2
2017-05-05,slow burn,49,33,26,1,1
2017-05-04,slow burn,57,34,29,2,1
2017-05-03,slow burn,39,26,16,0,1
2017-05-02,slow burn,47,34,21,1,3
2017-05-01,slow burn,56,46,13,0,1
2017-04-30,slow burn,50,41,14,0,1
2017-04-29,slow burn,43,30,14,0,0
2017-04-28,slow burn,40,32,11,0,1
2017-04-27,slow burn,42,30,18,2,1
2017-04-26,slow burn,33,24,13,2,0
2017-04-25,slow burn,51,30,28,0,3
2017-04-24,slow burn,49,34,18,0,2
2017-04-23,slow burn,52,34,20,2,5
2017-04-22,slow burn,54,42,13,0,0
2017-04-21,slow burn,50,42,14,0,5
2017-04-20,slow burn,60,49,19,2,3
2017-04-19,slow burn,49,38,17,0,1
2017-04-18,slow burn,52,34,27,0,1
2017-04-17,slow burn,78,59,25,2,4
2017-04-16,slow burn,52,38,16,0,3
2017-04-15,slow burn,44,35,14,0,2
2017-04-14,slow burn,52,41,17,1,4
2017-04-13,slow burn,43,30,17,1,1
2017-04-12,slow burn,39,28,15,0,2
2017-04-11,slow burn,71,54,24,1,2
2017-04-10,slow burn,41,29,14,0,4
2017-04-09,slow burn,59,44,23,3,3
2017-04-08,slow burn,48,29,24,0,2
2017-04-07,slow burn,46,28,20,0,1
2017-04-06,slow burn,50,38,12,3,1
2017-04-05,slow burn,46,30,19,0,0
2017-04-04,slow burn,61,43,30,1,1
2017-04-03,slow burn,59,43,19,1,0
2017-04-02,slow burn,51,38,21,0,2
2017-04-01,slow burn,51,43,13,0,2
2017-03-31,slow burn,52,43,16,1,0
2017-03-30,slow burn,56,42,14,1,3
2017-03-29,slow burn,45,31,19,1,0
2017-03-28,slow burn,65,47,20,0,0
2017-03-27,slow burn,37,29,16,0,0
2017-03-26,slow burn,58,46,17,1,3
2017-03-25,slow burn,45,33,12,0,3
2017-03-24,slow burn,34,26,9,1,2
2017-03-23,slow burn,48,34,13,2,1
2017-03-22,slow burn,49,34,18,1,2
2017-03-21,slow burn,43,30,12,0,2
2017-03-20,slow burn,45,32,15,1,2
2017-03-19,slow burn,59,44,21,3,3
2017-03-18,slow burn,58,43,19,1,1
2017-03-17,slow burn,33,27,14,0,4
2017-03-16,slow burn,38,28,14,2,0
2017-03-15,slow burn,52,35,13,0,2
2017-03-14,slow burn,46,32,16,0,2
2017-03-13,slow burn,50,38,20,0,1
2017-03-12,slow burn,49,37,12,0,1
2017-03-11,slow burn,43,33,19,0,1
2017-03-10,slow burn,49,39,18,0,3
2017-03-09,slow burn,42,25,23,1,2
2017-03-08,slow burn,38,29,8,1,2
2017-03-07,slow burn,55,39,20,1,0
2017-03-06,slow burn,53,39,19,1,2
2017-03-05,slow burn,54,40,21,1,0
2017-03-04,slow burn,40,25,16,0,1
2017-03-03,slow burn,59,46,20,0,1
2017-03-02,slow burn,50,39,15,2,3
2017-03-01,slow burn,45,31,22,1,4
2017-02-28,slow burn,43,29,15,0,0
2017-02-27,slow burn,54,37,23,3,3
2017-02-26,slow burn,50,40,15,0,0
2017-02-25,slow burn,56,39,22,0,1
2017-02-24,slow burn,55,32,30,1,3
2017-02-23,slow burn,46,37,14,2,0
2017-02-22,slow burn,46,39,13,0,2
2017-02-21,slow burn,54,33,31,0,0
2017-02-20,slow burn,47,31,18,0,4
2017-02-19,slow burn,56,41,22,0,2
2017-02-18,slow burn,42,29,16,0,3
2017-02-17,slow burn,38,26,16,0,2
2017-02-16,slow burn,53,38,18,0,1
2017-02-15,slow burn,47,34,12,0,2
2017-02-14,slow burn,60,32,28,1,0
2017-02-13,slow burn,58,37,30,0,2
2017-02-12,slow burn,57,37,23,0,4
2017-02-11,slow burn,48,29,22,0,2
2017-02-10,slow burn,43,31,15,1,0
2017-02-09,slow burn,35,26,14,1,1
2017-02-08,slow burn,42,25,17,0,0
2017-02-07,slow burn,45,38,12,0,1
2017-02-06,slow burn,56,39,21,0,2
2017-02-05,slow burn,63,45,26,1,3
2017-02-04,slow burn,42,25,19,1,1
2017-02-03,slow burn,44,32,17,0,0
2017-02-02,slow burn,44,34,17,0,1
2017-02-01,slow burn,45,35,15,0,0
2017-01-31,slow burn,49,38,20,0,3
2017-01-30,slow burn,57,37,24,0,2
2017-01-29,slow burn,59,40,21,1,1
2017-01-28,slow burn,45,31,21,0,2
2017-01-27,slow burn,44,29,20,0,1
2017-01-26,slow burn,40,29,17,0,0
2017-01-25,slow burn,35,24,13,0,2
2017-01-24,slow burn,52,38,20,0,3
2017-01-23,slow burn,42,32,13,0,2
2017-01-22,slow burn,55,37,21,0,3
2017-01-21,slow burn,40,30,13,0,1
2017-01-20,slow burn,41,27,19,0,0
2017-01-19,slow burn,46,37,13,0,1
2017-01-18,slow burn,41,29,15,0,0
2017-01-17,slow burn,61,40,24,1,1
2017-01-16,slow burn,61,34,26,2,2
2017-01-15,slow burn,60,47,23,0,1
2017-01-14,slow burn,43,35,12,0,5
2017-01-13,slow burn,52,37,16,0,0
2017-01-12,slow burn,43,32,12,2,3
2017-01-11,slow burn,29,21,9,0,0
2017-01-10,slow burn,46,31,17,0,2
2017-01-09,slow burn,51,30,23,1,2
2017-01-08,slow burn,41,32,16,0,1
2017-01-07,slow burn,58,38,29,2,0
2017-01-06,slow burn,50,34,22,1,1
2017-01-05,slow burn,49,39,14,1,0
2017-01-04,slow burn,48,37,18,1,1
2017-01-03,slow burn,48,38,18,1,2
2017-01-02,slow burn,63,44,20,0,0
2017-01-01,slow burn,50,32,21,1,3
2016-12-31,slow burn,63,46,18,0,1
2016-12-30,slow burn,57,43,23,0,3
2016-12-29,slow burn,48,37,15,1,2
2016-12-28,slow burn,61,43,24,0,0
2016-12-27,slow burn,59,43,26,0,1
2016-12-26,slow burn,51,36,19,2,0
2016-12-25,slow burn,43,35,12,0,0
2016-12-24,slow burn,58,38,28,1,2
2016-12-23,slow burn,49,33,17,1,1
2016-12-22,slow burn,47,29,20,0,2
2016-12-21,slow burn,51,33,20,1,0
2016-12-20,slow burn,47,39,13,0,3
2016-12-19,slow burn,51,39,22,0,4
2016-12-18,slow burn,49,41,13,1,1
2016-12-17,slow burn,47,33,18,1,3
2016-12-16,slow burn,34,21,17,0,0
2016-12-15,slow burn,30,20,11,0,0
2016-12-14,slow burn,43,30,13,0,2
2016-12-13,slow burn,38,33,11,1,1
2016-12-12,slow burn,32,19,15,1,3
2016-12-11,slow burn,38,30,13,0,0
2016-12-10,slow burn,45,33,19,0,0
2016-12-09,slow burn,36,24,18,1,1
2016-12-08,slow burn,33,24,9,0,2
2016-12-07,slow burn,38,21,18,0,0
2016-12-06,slow burn,46,31,12,0,2
2016-12-05,slow burn,43,30,22,2,3
2016-12-04,slow burn,65,48,22,0,2
2016-12-03,slow burn,41,30,13,1,3
2016-12-02,slow burn,42,24,21,0,2
2016-12-01,slow burn,45,33,15,1,2
2016-11-30,slow burn,40,31,13,0,1
2016-11-29,slow burn,47,29,18,0,4
2016-11-28,slow burn,48,34,16,0,1
2016-11-27,slow burn,65,51,19,1,3
2016-11-26,slow burn,40,33,11,0,2
2016-11-25,slow burn,32,24,8,0,3
2016-11-24,slow burn,35,24,9,2,1
2016-11-23,slow burn,36,26,9,0,3
2016-11-22,slow burn,35,26,13,0,1
2016-11-21,slow burn,41,31,15,0,0
2016-11-20,slow burn,49,37,18,5,0
2016-11-19,slow burn,39,30,12,0,0
2016-11-18,slow burn,37,32,13,2,4
2016-11-17,slow burn,31,24,11,0,0
2016-11-16,slow burn,40,31,13,0,0
2016-11-15,slow burn,36,29,19,0,3
2016-11-14,slow burn,33,20,11,0,1
2016-11-13,slow burn,38,31,10,0,0
2016-11-12,slow burn,46,31,19,0,0
2016-11-11,slow burn,16,13,6,2,2
2016-11-10,slow burn,36,26,17,0,4
2016-11-09,slow burn,28,18,13,0,0
2016-11-08,slow burn,32,22,10,0,2
2016-11-07,slow burn,32,19,16,0,3
2016-11-06,slow burn,30,23,9,0,2
2016-11-05,slow burn,41,29,16,1,2
2016-11-04,slow burn,30,15,14,0,1
2016-11-03,slow burn,28,23,10,0,0
2016-11-02,slow burn,36,22,18,0,0
2016-11-01,slow burn,34,25,13,0,1
2016-10-31,slow burn,40,28,17,0,1
2016-10-30,slow burn,21,14,8,0,1
2016-10-29,slow burn,34,24,11,0,1
2016-10-28,slow burn,30,25,6,2,1
2016-10-27,slow burn,25,19,5,0,0
2016-10-26,slow burn,30,22,10,1,2
2016-10-25,slow burn,36,30,13,1,0
2016-10-24,slow burn,38,28,17,0,0
2016-10-23,slow burn,32,22,10,2,0
2016-10-22,slow burn,25,17,9,0,2
2016-10-21,slow burn,29,19,13,3,3
2016-10-20,slow burn,28,17,13,0,0
2016-10-19,slow burn,30,24,11,2,2
2016-10-18,slow burn,32,25,12,0,0
2016-10-17,slow burn,42,30,15,0,1
2016-10-16,slow burn,27,16,15,0,1
2016-10-15,slow burn,34,24,9,1,1
2016-10-14,slow burn,28,20,9,0,2
2016-10-13,slow burn,27,21,14,0,0
2016-10-12,slow burn,28,17,14,0,1
2016-10-11,slow burn,23,17,12,0,1
2016-10-10,slow burn,35,20,20,2,1
2016-10-09,slow burn,31,21,9,0,0
2016-10-08,slow burn,29,19,15,0,1
2016-10-07,slow burn,21,10,9,0,1
2016-10-06,slow burn,34,25,11,1,2
2016-10-05,slow burn,26,19,10,0,2
2016-10-04,slow burn,31,24,9,1,1
2016-10-03,slow burn,38,24,16,0,1
2016-10-02,slow burn,36,25,14,0,2
2016-10-01,slow burn,32,22,10,0,0
2016-09-30,slow burn,28,17,13,0,0
2016-09-29,slow burn,27,24,7,0,2
2016-09-28,slow burn,24,17,9,0,0
2016-09-27,slow burn,18,14,4,0,0
2016-09-26,slow burn,37,24,16,0,1
2016-09-25,slow burn,35,29,15,0,1
2016-09-24,slow burn,45,32,16,0,0
2016-09-23,slow burn,33,24,10,1,0
2016-09-22,slow burn,30,23,16,0,0
2016-09-21,slow burn,33,29,10,1,1
2016-09-20,slow burn,36,30,15,0,4
2016-09-19,slow burn,30,14,18,0,0
2016-09-18,slow burn,34,22,16,0,1
2016-09-17,slow burn,26,18,14,0,0
2016-09-16,slow burn,28,20,11,0,0
2016-09-15,slow burn,36,26,15,0,1
2016-09-14,slow burn,30,20,7,0,0
2016-09-13,slow burn,29,21,13,2,2
2016-09-12,slow burn,37,28,10,0,1
2016-09-11,slow burn,44,30,22,2,2
2016-09-10,slow burn,38,27,14,0,2
2016-09-09,slow burn,30,19,14,0,0
2016-09-08,slow burn,32,23,15,0,0
2016-09-07,slow burn,24,20,9,1,1
2016-09-06,slow burn,44,39,13,1,2
2016-09-05,slow burn,36,28,13,2,0
2016-09-04,slow burn,40,29,16,1,2
2016-09-03,slow burn,25,20,9,0,3
2016-09-02,slow burn,35,30,14,0,2
2016-09-01,slow burn,41,25,18,0,1
2016-08-31,slow burn,37,30,13,1,1
2016-08-30,slow burn,35,26,15,0,2
2016-08-29,slow burn,35,26,11,0,2
2016-08-28,slow burn,52,37,24,0,1
2016-08-27,slow burn,34,24,9,2,3
2016-08-26,slow burn,29,22,10,0,0
2016-08-25,slow burn,38,24,18,0,0
2016-08-24,slow burn,35,26,15,2,1
2016-08-23,slow burn,33,23,16,0,0
2016-08-22,slow burn,39,27,14,0,2
2016-08-21,slow burn,22,16,11,0,3
2016-08-20,slow burn,31,23,13,0,2
2016-08-19,slow burn,36,29,12,0,1
2016-08-18,slow burn,27,22,8,0,1
2016-08-17,slow burn,42,31,12,3,2
2016-08-16,slow burn,46,33,16,0,0
2016-08-15,slow burn,28,17,6,0,1
2016-08-14,slow burn,53,41,17,0,0
2016-08-13,slow burn,31,25,5,0,0
2016-08-12,slow burn,37,31,12,0,1
2016-08-11,slow burn,42,29,17,1,1
2016-08-10,slow burn,29,16,15,2,2
2016-08-09,slow burn,36,27,10,0,0
2016-08-08,slow burn,33,23,16,1,2
2016-08-07,slow burn,37,22,18,0,0
2016-08-06,slow burn,22,15,8,0,1
2016-08-05,slow burn,37,26,19,0,1
2016-08-04,slow burn,28,19,12,0,0
2016-08-03,slow burn,34,27,6,0,1
2016-08-02,slow burn,32,24,10,0,1
2016-08-01,slow burn,40,23,21,0,1
2016-07-31,slow burn,32,23,14,1,0
2016-07-30,slow burn,34,22,15,2,0
2016-07-29,slow burn,40,30,17,1,2
2016-07-28,slow burn,42,36,8,0,0
2016-07-27,slow burn,22,13,8,0,0
2016-07-26,slow burn,35,23,12,0,0
2016-07-25,slow burn,49,36,21,0,0
2016-07-24,slow burn,43,30,15,0,5
2016-07-23,slow burn,35,22,11,0,1
2016-07-22,slow burn,26,16,11,0,0
2016-07-21,slow burn,28,18,14,0,0
2016-07-20,slow burn,24,12,12,0,3
2016-07-19,slow burn,26,25,9,1,0
2016-07-18,slow burn,37,21,19,1,0
2016-07-17,slow burn,35,20,17,0,1
2016-07-16,slow burn,40,31,15,0,1
2016-07-15,slow burn,26,15,15,0,0
2016-07-14,slow burn,36,29,12,0,2
2016-07-13,slow burn,37,25,19,0,2
2016-07-12,slow burn,28,15,13,0,3
2016-07-11,slow burn,40,28,13,0,1
2016-07-10,slow burn,30,24,6,1,2
2016-07-09,slow burn,27,20,5,1,1
2016-07-08,slow burn,25,18,9,1,1
2016-07-07,slow burn,36,22,16,1,1
2016-07-06,slow burn,35,21,14,2,2
2016-07-05,slow burn,44,28,22,0,0
2016-07-04,slow burn,37,27,16,1,1
2016-07-03,slow burn,29,21,9,0,2
2016-07-02,slow burn,28,22,11,0,1
2016-07-01,slow burn,36,26,10,1,2
2016-06-30,slow burn,33,21,15,0,0
2016-06-29,slow burn,44,31,13,0,4
2016-06-28,slow burn,32,26,15,0,1
2016-06-27,slow burn,41,25,21,2,1
2016-06-26,slow burn,38,28,16,0,0
2016-06-25,slow burn,22,18,7,0,1
2016-06-24,slow burn,25,17,7,0,0
2016-06-23,slow burn,43,28,24,0,2
2016-06-22,slow burn,34,21,19,0,1
2016-06-21,slow burn,26,12,14,0,0
2016-06-20,slow burn,34,28,10,0,2
2016-06-19,slow burn,32,25,12,0,1
2016-06-18,slow burn,28,18,13,0,2
2016-06-17,slow burn,33,26,10,0,0
2016-06-16,slow burn,39,27,14,1,2
2016-06-15,slow burn,30,19,14,2,0
2016-06-14,slow burn,32,21,14,0,1
2016-06-13,slow burn,48,28,21,0,0
2016-06-12,slow burn,30,21,12,1,2
2016-06-11,slow burn,38,30,18,1,1
2016-06-10,slow burn,40,29,15,1,2
2016-06-09,slow burn,21,17,6,0,1
2016-06-08,slow burn,39,27,18,0,2
2016-06-07,slow burn,36,28,15,0,3
2016-06-06,slow burn,28,19,17,0,1
2016-06-05,slow burn,27,15,15,0,0
2016-06-04,slow burn,21,15,8,0,0
2016-06-03,slow burn,44,29,21,0,2
2016-06-02,slow burn,30,19,13,0,1
2016-06-01,slow burn,55,40,14,0,0
2016-05-31,slow burn,38,28,13,0,0
2016-05-30,slow burn,42,32,13,0,4
2016-05-29,slow burn,31,19,18,1,1
2016-05-28,slow burn,29,22,11,0,3
2016-05-27,slow burn,27,18,9,0,0
2016-05-26,slow burn,39,23,20,1,1
2016-05-25,slow burn,41,29,15,2,2
2016-05-24,slow burn,35,22,15,0,0
2016-05-23,slow burn,36,24,14,1,2
2016-05-22,slow burn,34,25,14,0,2
2016-05-21,slow burn,27,20,13,0,2
2016-05-20,slow burn,21,19,3,0,3
2016-05-19,slow burn,25,22,8,0,0
2016-05-18,slow burn,35,16,17,0,1
2016-05-17,slow burn,34,22,18,0,1
2016-05-16,slow burn,36,23,19,0,1
2016-05-15,slow burn,38,29,14,0,0
2016-05-14,slow burn,27,19,11,0,1
2016-05-13,slow burn,18,9,7,1,0
2016-05-12,slow burn,33,18,16,0,0
2016-05-11,slow burn,17,10,9,0,1
2016-05-10,slow burn,22,16,10,0,1
2016-05-09,slow burn,29,15,15,0,1
2016-05-08,slow burn,25,15,11,0,1
2016-05-07,slow burn,35,23,19,0,1
2016-05-06,slow burn,29,22,13,0,2
2016-05-05,slow burn,23,13,12,0,1
2016-05-04,slow burn,36,27,15,3,0
2016-05-03,slow burn,32,22,13,1,0
2016-05-02,slow burn,33,21,15,0,1
2016-05-01,slow burn,29,18,11,0,0
2016-04-30,slow burn,23,15,12,0,0
2016-04-29,slow burn,26,15,13,2,2
2016-04-28,slow burn,15,9,7,1,0
2016-04-27,slow burn,34,19,18,1,1
2016-04-26,slow burn,28,20,10,0,2
2016-04-25,slow burn,34,18,20,0,0
2016-04-24,slow burn,32,22,17,0,1
2016-04-23,slow burn,32,25,12,0,2
2016-04-22,slow burn,23,17,9,0,2
2016-04-21,slow burn,30,15,16,1,2
2016-04-20,slow burn,36,25,14,2,1
2016-04-19,slow burn,33,20,13,0,3
2016-04-18,slow burn,47,25,19,0,1
2016-04-17,slow burn,22,17,11,2,1
2016-04-16,slow burn,32,22,13,1,0
2016-04-15,slow burn,31,22,10,1,0
2016-04-14,slow burn,27,17,11,0,1
2016-04-13,slow burn,36,27,13,2,0
2016-04-12,slow burn,34,25,17,0,0
2016-04-11,slow burn,44,30,26,0,1
2016-04-10,slow burn,41,26,17,0,2
2016-04-09,slow burn,26,21,9,1,1
2016-04-08,slow burn,21,10,10,0,0
2016-04-07,slow burn,34,19,18,0,0
2016-04-06,slow burn,24,16,14,0,0
2016-04-05,slow burn,40,30,14,1,3
2016-04-04,slow burn,35,21,22,0,0
2016-04-03,slow burn,33,25,11,0,1
2016-04-02,slow burn,37,29,14,0,1
2016-04-01,slow burn,28,20,14,0,1
2016-03-31,slow burn,41,22,21,0,1
2016-03-30,slow burn,31,17,17,0,0
2016-03-29,slow burn,35,22,22,0,0
2016-03-28,slow burn,40,30,13,0,1
2016-03-27,slow burn,40,23,14,0,1
2016-03-26,slow burn,40,27,18,0,0
2016-03-25,slow burn,35,24,14,0,0
2016-03-24,slow burn,35,24,20,0,1
2016-03-23,slow burn,30,21,12,0,0
2016-03-22,slow burn,31,17,15,0,0
2016-03-21,slow burn,36,28,13,0,0
2016-03-20,slow burn,28,19,10,0,0
2016-03-19,slow burn,25,21,7,0,0
2016-03-18,slow burn,38,20,17,1,1
2016-03-17,slow burn,26,18,15,0,0
2016-03-16,slow burn,34,25,13,0,2
2016-03-15,slow burn,31,21,12,0,1
2016-03-14,slow burn,29,25,11,0,3
2016-03-13,slow burn,31,23,15,0,0
2016-03-12,slow burn,27,18,10,0,0
2016-03-11,slow burn,26,21,12,0,1
2016-03-10,slow burn,30,20,15,1,1
2016-03-09,slow burn,30,27,13,0,2
2016-03-08,slow burn,29,20,11,0,1
2016-03-07,slow burn,33,27,14,0,0
2016-03-06,slow burn,28,20,9,0,1
2016-03-05,slow burn,25,17,12,0,1
2016-03-04,slow burn,29,18,18,0,1
2016-03-03,slow burn,19,11,12,0,0
2016-03-02,slow burn,28,20,14,1,0
2016-03-01,slow burn,31,20,15,0,0
2016-02-29,slow burn,23,12,17,0,0
2016-02-28,slow burn,30,21,9,0,1
2016-02-27,slow burn,30,21,7,0,0
2016-02-26,slow burn,17,10,9,0,0
2016-02-25,slow burn,27,16,10,0,1
2016-02-24,slow burn,34,25,17,1,0
2016-02-23,slow burn,37,25,15,0,0
2016-02-22,slow burn,37,27,16,0,0
2016-02-21,slow burn,40,33,15,0,0
2016-02-20,slow burn,31,18,14,1,0
2016-02-19,slow burn,33,25,11,0,1
2016-02-18,slow burn,28,21,12,0,0
2016-02-17,slow burn,34,20,17,0,0
2016-02-16,slow burn,31,19,16,0,1
2016-02-15,slow burn,27,17,12,0,1
2016-02-14,slow burn,36,26,13,1,4
2016-02-13,slow burn,30,18,15,0,0
2016-02-12,slow burn,30,24,8,0,0
2016-02-11,slow burn,24,13,14,1,0
2016-02-10,slow burn,28,17,12,0,1
2016-02-09,slow burn,29,15,13,0,0
2016-02-08,slow burn,22,14,11,0,1
2016-02-07,slow burn,39,27,16,0,0
2016-02-06,slow burn,31,24,13,0,2
2016-02-05,slow burn,13,9,4,0,0
2016-02-04,slow burn,30,19,16,0,0
2016-02-03,slow burn,25,14,9,0,0
2016-02-02,slow burn,22,16,11,1,3
2016-02-01,slow burn,25,17,8,0,0
2016-01-31,slow burn,34,23,15,0,1
2016-01-30,slow burn,27,20,9,1,1
2016-01-29,slow burn,30,27,10,0,0
2016-01-28,slow burn,22,15,6,0,0
2016-01-27,slow burn,29,20,13,0,0
2016-01-26,slow burn,23,14,10,1,0
2016-01-25,slow burn,36,28,15,0,1
2016-01-24,slow burn,34,21,19,0,0
2016-01-23,slow burn,34,24,10,0,1
2016-01-22,slow burn,32,20,14,1,1
2016-01-21,slow burn,26,18,8,2,1
2016-01-20,slow burn,21,14,8,0,0
2016-01-19,slow burn,20,15,7,0,2
2016-01-18,slow burn,35,21,19,1,1
2016-01-17,slow burn,41,31,17,0,0
2016-01-16,slow burn,26,15,14,0,0
2016-01-15,slow burn,28,25,8,2,0
2016-01-14,slow burn,17,14,7,0,0
2016-01-13,slow burn,23,13,12,1,1
2016-01-12,slow burn,23,15,9,0,0
2016-01-11,slow burn,33,19,14,1,0
2016-01-10,slow burn,37,25,16,0,0
2016-01-09,slow burn,22,16,6,0,0
2016-01-08,slow burn,23,16,9,0,1
2016-01-07,slow burn,24,18,10,0,0
2016-01-06,slow burn,19,13,4,0,2
2016-01-05,slow burn,25,16,13,1,1
2016-01-04,slow burn,23,17,11,0,1
2016-01-03,slow burn,33,24,13,3,2
2016-01-02,slow burn,33,21,14,0,2
2016-01-01,slow burn,22,14,10,0,0
2015-12-31,slow burn,22,15,10,0,0
2015-12-30,slow burn,27,11,17,0,0
2015-12-29,slow burn,24,17,8,0,0
2015-12-28,slow burn,25,14,12,0,2
2015-12-27,slow burn,20,12,8,0,0
2015-12-26,slow burn,27,19,11,0,1
2015-12-25,slow burn,24,15,17,0,4
2015-12-24,slow burn,18,12,9,0,0
2015-12-23,slow burn,25,15,11,0,1
2015-12-22,slow burn,23,16,13,0,1
2015-12-21,slow burn,24,14,12,0,2
2015-12-20,slow burn,28,14,13,1,2
2015-12-19,slow burn,23,10,16,0,1
2015-12-18,slow burn,18,12,7,1,1
2015-12-17,slow burn,17,8,9,1,0
2015-12-16,slow burn,16,8,9,0,0
2015-12-15,slow burn,19,8,13,0,0
2015-12-14,slow burn,19,14,10,2,0
2015-12-13,slow burn,16,10,5,2,0
2015-12-12,slow burn,21,11,11,0,1
2015-12-11,slow burn,19,13,9,2,0
2015-12-10,slow burn,16,11,9,0,0
2015-12-09,slow burn,20,14,12,0,0
2015-12-08,slow burn,20,15,10,0,0
2015-12-07,slow burn,17,10,8,1,1
2015-12-06,slow burn,20,15,6,0,0
2015-12-05,slow burn,16,11,4,1,1
2015-12-04,slow burn,21,10,13,1,0
2015-12-03,slow burn,11,9,4,0,0
2015-12-02,slow burn,15,8,8,0,1
2015-12-01,slow burn,21,13,11,0,2
2015-11-30,slow burn,21,9,9,0,1
2015-11-29,slow burn,24,15,13,0,1
2015-11-28,slow burn,21,13,8,0,0
2015-11-27,slow burn,16,13,5,0,0
2015-11-26,slow burn,11,4,5,1,0
2015-11-25,slow burn,12,10,5,0,1
2015-11-24,slow burn,17,14,5,0,0
2015-11-23,slow burn,20,11,11,1,0
2015-11-22,slow burn,20,13,10,0,0
2015-11-21,slow burn,12,8,4,1,0
2015-11-20,slow burn,18,13,11,0,2
2015-11-19,slow burn,16,9,8,0,1
2015-11-18,slow burn,10,6,5,0,0
2015-11-17,slow burn,16,10,7,0,2
2015-11-16,slow burn,23,17,7,1,0
2015-11-15,slow burn,20,10,7,1,1
2015-11-14,slow burn,9,7,3,1,0
2015-11-13,slow burn,18,12,9,0,1
2015-11-12,slow burn,11,9,4,0,0
2015-11-11,slow burn,14,10,4,0,0
2015-11-10,slow burn,15,11,6,0,0
2015-11-09,slow burn,13,8,8,0,1
2015-11-08,slow burn,19,13,8,0,0
2015-11-07,slow burn,6,4,2,0,0
2015-11-06,slow burn,23,15,9,0,0
2015-11-05,slow burn,21,17,5,1,0
2015-11-04,slow burn,20,18,6,1,0
2015-11-03,slow burn,13,11,2,0,0
2015-11-02,slow burn,18,13,7,0,0
2015-11-01,slow burn,20,13,10,0,0
2015-10-31,slow burn,20,11,10,0,0
2015-10-30,slow burn,18,10,10,0,0
2015-10-29,slow burn,15,9,6,0,0
2015-10-28,slow burn,14,13,1,1,0
2015-10-27,slow burn,18,11,8,0,0
2015-10-26,slow burn,15,6,8,0,0
2015-10-25,slow burn,14,10,8,0,1
2015-10-24,slow burn,11,7,8,0,0
2015-10-23,slow burn,23,15,10,0,1
2015-10-22,slow burn,13,6,11,0,0
2015-10-21,slow burn,13,11,5,0,0
2015-10-20,slow burn,14,10,5,0,3
2015-10-19,slow burn,22,11,13,0,1
2015-10-18,slow burn,16,11,9,0,1
2015-10-17,slow burn,15,11,6,0,0
2015-10-16,slow burn,18,14,7,1,0
2015-10-15,slow burn,7,5,2,0,0
2015-10-14,slow burn,15,9,6,0,0
2015-10-13,slow burn,11,5,8,0,0
2015-10-12,slow burn,17,11,8,0,0
2015-10-11,slow burn,21,12,11,0,0
2015-10-10,slow burn,11,6,5,0,0
2015-10-09,slow burn,12,6,7,0,0
2015-10-08,slow burn,15,9,7,0,1
2015-10-07,slow burn,13,8,5,0,1
2015-10-06,slow burn,18,11,10,0,1
2015-10-05,slow burn,15,10,6,0,0
2015-10-04,slow burn,19,9,13,0,0
2015-10-03,slow burn,12,9,4,1,0
2015-10-02,slow burn,8,7,3,0,0
2015-10-01,slow burn,7,5,1,0,0
2015-09-30,slow burn,20,13,13,0,0
2015-09-29,slow burn,14,10,9,0,1
2015-09-28,slow burn,15,12,6,0,0
2015-09-27,slow burn,16,11,5,0,0
2015-09-26,slow burn,15,9,10,0,0
2015-09-25,slow burn,20,11,11,0,0
2015-09-24,slow burn,17,11,8,0,1
