date,tag,count
2017-10-11,slow burn,31
2017-10-10,slow burn,59
2017-10-09,slow burn,59
2017-10-08,slow burn,48
2017-10-07,slow burn,50
2017-10-06,slow burn,43
2017-10-05,slow burn,33
2017-10-04,slow burn,49
2017-10-03,slow burn,37
2017-10-02,slow burn,45
2017-10-01,slow burn,53
2017-09-30,slow burn,50
2017-09-29,slow burn,40
2017-09-28,slow burn,38
2017-09-27,slow burn,39
2017-09-26,slow burn,52
2017-09-25,slow burn,52
2017-09-24,slow burn,49
2017-09-23,slow burn,40
2017-09-22,slow burn,40
2017-09-21,slow burn,40
2017-09-20,slow burn,47
2017-09-19,slow burn,43
2017-09-18,slow burn,39
2017-09-17,slow burn,53
2017-09-16,slow burn,43
2017-09-15,slow burn,35
2017-09-14,slow burn,50
2017-09-13,slow burn,44
2017-09-12,slow burn,41
2017-09-11,slow burn,44
2017-09-10,slow burn,60
2017-09-09,slow burn,40
2017-09-08,slow burn,38
2017-09-07,slow burn,44
2017-09-06,slow burn,38
2017-09-05,slow burn,48
2017-09-04,slow burn,61
2017-09-03,slow burn,50
2017-09-02,slow burn,43
2017-09-01,slow burn,52
2017-08-31,slow burn,48
2017-08-30,slow burn,63
2017-08-29,slow burn,44
2017-08-28,slow burn,41
2017-08-27,slow burn,52
2017-08-26,slow burn,48
2017-08-25,slow burn,36
2017-08-24,slow burn,45
2017-08-23,slow burn,49
2017-08-22,slow burn,51
2017-08-21,slow burn,47
2017-08-20,slow burn,72
2017-08-19,slow burn,47
2017-08-18,slow burn,46
2017-08-17,slow burn,49
2017-08-16,slow burn,49
2017-08-15,slow burn,48
2017-08-14,slow burn,67
2017-08-13,slow burn,52
2017-08-12,slow burn,45
2017-08-11,slow burn,45
2017-08-10,slow burn,44
2017-08-09,slow burn,53
2017-08-08,slow burn,56
2017-08-07,slow burn,55
2017-08-06,slow burn,72
2017-08-05,slow burn,58
2017-08-04,slow burn,53
2017-08-03,slow burn,44
2017-08-02,slow burn,57
2017-08-01,slow burn,57
2017-07-31,slow burn,59
2017-07-30,slow burn,40
2017-07-29,slow burn,48
2017-07-28,slow burn,47
2017-07-27,slow burn,47
2017-07-26,slow burn,45
2017-07-25,slow burn,57
2017-07-24,slow burn,55
2017-07-23,slow burn,49
2017-07-22,slow burn,42
2017-07-21,slow burn,52
2017-07-20,slow burn,49
2017-07-19,slow burn,43
2017-07-18,slow burn,44
2017-07-17,slow burn,64
2017-07-16,slow burn,58
2017-07-15,slow burn,40
2017-07-14,slow burn,43
2017-07-13,slow burn,47
2017-07-12,slow burn,36
2017-07-11,slow burn,51
2017-07-10,slow burn,54
2017-07-09,slow burn,75
2017-07-08,slow burn,44
2017-07-07,slow burn,56
2017-07-06,slow burn,38
2017-07-05,slow burn,46
2017-07-04,slow burn,58
2017-07-03,slow burn,53
2017-07-02,slow burn,56
2017-07-01,slow burn,45
2017-06-30,slow burn,44
2017-06-29,slow burn,50
2017-06-28,slow burn,61
2017-06-27,slow burn,48
2017-06-26,slow burn,55
2017-06-25,slow burn,55
2017-06-24,slow burn,50
2017-06-23,slow burn,54
2017-06-22,slow burn,53
2017-06-21,slow burn,49
2017-06-20,slow burn,48
2017-06-19,slow burn,53
2017-06-18,slow burn,47
2017-06-17,slow burn,46
2017-06-16,slow burn,36
2017-06-15,slow burn,52
2017-06-14,slow burn,45
2017-06-13,slow burn,45
2017-06-12,slow burn,47
2017-06-11,slow burn,47
2017-06-10,slow burn,37
2017-06-09,slow burn,42
2017-06-08,slow burn,45
2017-06-07,slow burn,44
2017-06-06,slow burn,49
2017-06-05,slow burn,59
2017-06-04,slow burn,51
2017-06-03,slow burn,34
2017-06-02,slow burn,63
2017-06-01,slow burn,44
2017-05-31,slow burn,54
2017-05-30,slow burn,52
2017-05-29,slow burn,49
2017-05-28,slow burn,50
2017-05-27,slow burn,46
2017-05-26,slow burn,41
2017-05-25,slow burn,53
2017-05-24,slow burn,48
2017-05-23,slow burn,48
2017-05-22,slow burn,49
2017-05-21,slow burn,53
2017-05-20,slow burn,56
2017-05-19,slow burn,41
2017-05-18,slow burn,39
2017-05-17,slow burn,46
2017-05-16,slow burn,51
2017-05-15,slow burn,33
2017-05-14,slow burn,37
2017-05-13,slow burn,41
2017-05-12,slow burn,35
2017-05-11,slow burn,39
2017-05-10,slow burn,42
2017-05-09,slow burn,47
2017-05-08,slow burn,46
2017-05-07,slow burn,49
2017-05-06,slow burn,48
2017-05-05,slow burn,42
2017-05-04,slow burn,49
2017-05-03,slow burn,35
2017-05-02,slow burn,43
2017-05-01,slow burn,47
2017-04-30,slow burn,43
2017-04-29,slow burn,39
2017-04-28,slow burn,39
2017-04-27,slow burn,36
2017-04-26,slow burn,30
2017-04-25,slow burn,47
2017-04-24,slow burn,46
2017-04-23,slow burn,46
2017-04-22,slow burn,47
2017-04-21,slow burn,43
2017-04-20,slow burn,55
2017-04-19,slow burn,47
2017-04-18,slow burn,47
2017-04-17,slow burn,69
2017-04-16,slow burn,50
2017-04-15,slow burn,38
2017-04-14,slow burn,45
2017-04-13,slow burn,43
2017-04-12,slow burn,34
2017-04-11,slow burn,66
2017-04-10,slow burn,39
2017-04-09,slow burn,54
2017-04-08,slow burn,45
2017-04-07,slow burn,43
2017-04-06,slow burn,41
2017-04-05,slow burn,41
2017-04-04,slow burn,56
2017-04-03,slow burn,52
2017-04-02,slow burn,46
2017-04-01,slow burn,43
2017-03-31,slow burn,44
2017-03-30,slow burn,55
2017-03-29,slow burn,39
2017-03-28,slow burn,59
2017-03-27,slow burn,32
2017-03-26,slow burn,50
2017-03-25,slow burn,40
2017-03-24,slow burn,33
2017-03-23,slow burn,38
2017-03-22,slow burn,44
2017-03-21,slow burn,37
2017-03-20,slow burn,41
2017-03-19,slow burn,51
2017-03-18,slow burn,53
2017-03-17,slow burn,32
2017-03-16,slow burn,33
2017-03-15,slow burn,49
2017-03-14,slow burn,45
2017-03-13,slow burn,46
2017-03-12,slow burn,44
2017-03-11,slow burn,37
2017-03-10,slow burn,42
2017-03-09,slow burn,39
2017-03-08,slow burn,31
2017-03-07,slow burn,48
2017-03-06,slow burn,49
2017-03-05,slow burn,52
2017-03-04,slow burn,36
2017-03-03,slow burn,51
2017-03-02,slow burn,43
2017-03-01,slow burn,40
2017-02-28,slow burn,38
2017-02-27,slow burn,44
2017-02-26,slow burn,41
2017-02-25,slow burn,53
2017-02-24,slow burn,51
2017-02-23,slow burn,41
2017-02-22,slow burn,38
2017-02-21,slow burn,49
2017-02-20,slow burn,41
2017-02-19,slow burn,50
2017-02-18,slow burn,37
2017-02-17,slow burn,34
2017-02-16,slow burn,51
2017-02-15,slow burn,44
2017-02-14,slow burn,53
2017-02-13,slow burn,52
2017-02-12,slow burn,55
2017-02-11,slow burn,42
2017-02-10,slow burn,39
2017-02-09,slow burn,32
2017-02-08,slow burn,40
2017-02-07,slow burn,42
2017-02-06,slow burn,50
2017-02-05,slow burn,51
2017-02-04,slow burn,38
2017-02-03,slow burn,42
2017-02-02,slow burn,41
2017-02-01,slow burn,41
2017-01-31,slow burn,45
2017-01-30,slow burn,50
2017-01-29,slow burn,55
2017-01-28,slow burn,44
2017-01-27,slow burn,39
2017-01-26,slow burn,38
2017-01-25,slow burn,30
2017-01-24,slow burn,48
2017-01-23,slow burn,40
2017-01-22,slow burn,49
2017-01-21,slow burn,37
2017-01-20,slow burn,40
2017-01-19,slow burn,43
2017-01-18,slow burn,39
2017-01-17,slow burn,55
2017-01-16,slow burn,52
2017-01-15,slow burn,56
2017-01-14,slow burn,36
2017-01-13,slow burn,46
2017-01-12,slow burn,38
2017-01-11,slow burn,27
2017-01-10,slow burn,37
2017-01-09,slow burn,44
2017-01-08,slow burn,39
2017-01-07,slow burn,52
2017-01-06,slow burn,43
2017-01-05,slow burn,42
2017-01-04,slow burn,45
2017-01-03,slow burn,45
2017-01-02,slow burn,57
2017-01-01,slow burn,42
2016-12-31,slow burn,54
2016-12-30,slow burn,52
2016-12-29,slow burn,44
2016-12-28,slow burn,56
2016-12-27,slow burn,53
2016-12-26,slow burn,48
2016-12-25,slow burn,41
2016-12-24,slow burn,53
2016-12-23,slow burn,47
2016-12-22,slow burn,42
2016-12-21,slow burn,44
2016-12-20,slow burn,41
2016-12-19,slow burn,46
2016-12-18,slow burn,37
2016-12-17,slow burn,45
2016-12-16,slow burn,31
2016-12-15,slow burn,29
2016-12-14,slow burn,40
2016-12-13,slow burn,34
2016-12-12,slow burn,29
2016-12-11,slow burn,33
2016-12-10,slow burn,38
2016-12-09,slow burn,33
2016-12-08,slow burn,28
2016-12-07,slow burn,33
2016-12-06,slow burn,40
2016-12-05,slow burn,41
2016-12-04,slow burn,58
2016-12-03,slow burn,36
2016-12-02,slow burn,37
2016-12-01,slow burn,39
2016-11-30,slow burn,37
2016-11-29,slow burn,39
2016-11-28,slow burn,45
2016-11-27,slow burn,59
2016-11-26,slow burn,36
2016-11-25,slow burn,31
2016-11-24,slow burn,31
2016-11-23,slow burn,32
2016-11-22,slow burn,29
2016-11-21,slow burn,36
2016-11-20,slow burn,42
2016-11-19,slow burn,35
2016-11-18,slow burn,34
2016-11-17,slow burn,30
2016-11-16,slow burn,37
2016-11-15,slow burn,30
2016-11-14,slow burn,31
2016-11-13,slow burn,35
2016-11-12,slow burn,40
2016-11-11,slow burn,14
2016-11-10,slow burn,31
2016-11-09,slow burn,26
2016-11-08,slow burn,32
2016-11-07,slow burn,31
2016-11-06,slow burn,28
2016-11-05,slow burn,37
2016-11-04,slow burn,30
2016-11-03,slow burn,26
2016-11-02,slow burn,34
2016-11-01,slow burn,30
2016-10-31,slow burn,38
2016-10-30,slow burn,20
2016-10-29,slow burn,31
2016-10-28,slow burn,27
2016-10-27,slow burn,23
2016-10-26,slow burn,26
2016-10-25,slow burn,33
2016-10-24,slow burn,34
2016-10-23,slow burn,27
2016-10-22,slow burn,23
2016-10-21,slow burn,28
2016-10-20,slow burn,27
2016-10-19,slow burn,28
2016-10-18,slow burn,27
2016-10-17,slow burn,38
2016-10-16,slow burn,27
2016-10-15,slow burn,33
2016-10-14,slow burn,25
2016-10-13,slow burn,25
2016-10-12,slow burn,24
2016-10-11,slow burn,23
2016-10-10,slow burn,34
2016-10-09,slow burn,29
2016-10-08,slow burn,28
2016-10-07,slow burn,19
2016-10-06,slow burn,29
2016-10-05,slow burn,25
2016-10-04,slow burn,29
2016-10-03,slow burn,38
2016-10-02,slow burn,33
2016-10-01,slow burn,29
2016-09-30,slow burn,27
2016-09-29,slow burn,23
2016-09-28,slow burn,24
2016-09-27,slow burn,16
2016-09-26,slow burn,36
2016-09-25,slow burn,32
2016-09-24,slow burn,41
2016-09-23,slow burn,31
2016-09-22,slow burn,26
2016-09-21,slow burn,31
2016-09-20,slow burn,34
2016-09-19,slow burn,28
2016-09-18,slow burn,32
2016-09-17,slow burn,25
2016-09-16,slow burn,27
2016-09-15,slow burn,35
2016-09-14,slow burn,28
2016-09-13,slow burn,27
2016-09-12,slow burn,34
2016-09-11,slow burn,43
2016-09-10,slow burn,35
2016-09-09,slow burn,28
2016-09-08,slow burn,30
2016-09-07,slow burn,23
2016-09-06,slow burn,37
2016-09-05,slow burn,36
2016-09-04,slow burn,37
2016-09-03,slow burn,23
2016-09-02,slow burn,31
2016-09-01,slow burn,40
2016-08-31,slow burn,35
2016-08-30,slow burn,30
2016-08-29,slow burn,32
2016-08-28,slow burn,51
2016-08-27,slow burn,33
2016-08-26,slow burn,28
2016-08-25,slow burn,37
2016-08-24,slow burn,31
2016-08-23,slow burn,30
2016-08-22,slow burn,38
2016-08-21,slow burn,21
2016-08-20,slow burn,30
2016-08-19,slow burn,32
2016-08-18,slow burn,26
2016-08-17,slow burn,39
2016-08-16,slow burn,41
2016-08-15,slow burn,25
2016-08-14,slow burn,50
2016-08-13,slow burn,28
2016-08-12,slow burn,33
2016-08-11,slow burn,42
2016-08-10,slow burn,27
2016-08-09,slow burn,35
2016-08-08,slow burn,31
2016-08-07,slow burn,35
2016-08-06,slow burn,20
2016-08-05,slow burn,35
2016-08-04,slow burn,26
2016-08-03,slow burn,32
2016-08-02,slow burn,29
2016-08-01,slow burn,35
2016-07-31,slow burn,30
2016-07-30,slow burn,31
2016-07-29,slow burn,37
2016-07-28,slow burn,37
2016-07-27,slow burn,21
2016-07-26,slow burn,34
2016-07-25,slow burn,42
2016-07-24,slow burn,37
2016-07-23,slow burn,34
2016-07-22,slow burn,22
2016-07-21,slow burn,26
2016-07-20,slow burn,19
2016-07-19,slow burn,25
2016-07-18,slow burn,36
2016-07-17,slow burn,33
2016-07-16,slow burn,37
2016-07-15,slow burn,26
2016-07-14,slow burn,32
2016-07-13,slow burn,30
2016-07-12,slow burn,26
2016-07-11,slow burn,31
2016-07-10,slow burn,26
2016-07-09,slow burn,26
2016-07-08,slow burn,24
2016-07-07,slow burn,35
2016-07-06,slow burn,33
2016-07-05,slow burn,40
2016-07-04,slow burn,34
2016-07-03,slow burn,28
2016-07-02,slow burn,27
2016-07-01,slow burn,32
2016-06-30,slow burn,28
2016-06-29,slow burn,41
2016-06-28,slow burn,29
2016-06-27,slow burn,35
2016-06-26,slow burn,34
2016-06-25,slow burn,20
2016-06-24,slow burn,23
2016-06-23,slow burn,39
2016-06-22,slow burn,31
2016-06-21,slow burn,25
2016-06-20,slow burn,29
2016-06-19,slow burn,29
2016-06-18,slow burn,26
2016-06-17,slow burn,31
2016-06-16,slow burn,37
2016-06-15,slow burn,28
2016-06-14,slow burn,31
2016-06-13,slow burn,44
2016-06-12,slow burn,28
2016-06-11,slow burn,34
2016-06-10,slow burn,40
2016-06-09,slow burn,21
2016-06-08,slow burn,36
2016-06-07,slow burn,35
2016-06-06,slow burn,25
2016-06-05,slow burn,24
2016-06-04,slow burn,20
2016-06-03,slow burn,41
2016-06-02,slow burn,27
2016-06-01,slow burn,51
2016-05-31,slow burn,37
2016-05-30,slow burn,38
2016-05-29,slow burn,29
2016-05-28,slow burn,25
2016-05-27,slow burn,25
2016-05-26,slow burn,38
2016-05-25,slow burn,34
2016-05-24,slow burn,32
2016-05-23,slow burn,32
2016-05-22,slow burn,32
2016-05-21,slow burn,22
2016-05-20,slow burn,19
2016-05-19,slow burn,23
2016-05-18,slow burn,33
2016-05-17,slow burn,33
2016-05-16,slow burn,34
2016-05-15,slow burn,34
2016-05-14,slow burn,24
2016-05-13,slow burn,17
2016-05-12,slow burn,31
2016-05-11,slow burn,15
2016-05-10,slow burn,21
2016-05-09,slow burn,24
2016-05-08,slow burn,24
2016-05-07,slow burn,33
2016-05-06,slow burn,28
2016-05-05,slow burn,23
