date,count
2012-08-19,3
2012-08-18,1
2012-08-17,3
2012-08-16,1
2012-08-15,4
2012-08-14,2
2012-08-13,3
2012-08-12,3
2012-08-11,4
2012-08-10,5
2012-08-09,2
2012-08-08,1
2012-08-07,7
2012-08-06,3
2012-08-05,2
2012-08-04,5
2012-08-03,2
2012-08-02,4
2012-08-01,2
2012-07-31,3
2012-07-30,2
2012-07-29,5
2012-07-28,7
2012-07-27,3
2012-07-26,2
2012-07-25,5
2012-07-24,4
2012-07-23,7
2012-07-22,4
2012-07-21,1
2012-07-20,1
2012-07-19,3
2012-07-18,3
2012-07-17,8
2012-07-16,4
2012-07-14,2
2012-07-13,5
2012-07-12,1
2012-07-11,5
2012-07-10,6
2012-07-09,1
2012-07-08,6
2012-07-07,3
2012-07-06,3
2012-07-05,4
2012-07-03,3
2012-07-02,5
2012-07-01,3
2012-06-30,1
2012-06-29,2
2012-06-28,2
2012-06-27,2
2012-06-26,1
2012-06-24,2
2012-06-23,1
2012-06-22,4
2012-06-21,1
2012-06-20,1
2012-06-19,1
2012-06-18,1
2012-06-17,2
2012-06-16,4
2012-06-15,4
2012-06-14,2
2012-06-13,2
2012-06-12,1
2012-06-11,3
2012-06-10,1
2012-06-09,3
2012-06-08,2
2012-06-07,4
2012-06-06,1
2012-06-05,1
2012-06-04,6
2012-06-03,4
2012-06-02,1
2012-06-01,2
2012-05-31,2
2012-05-30,6
2012-05-28,2
2012-05-27,1
2012-05-26,2
2012-05-25,3
2012-05-24,2
2012-05-23,3
2012-05-21,3
2012-05-20,4
2012-05-19,3
2012-05-18,2
2012-05-17,3
2012-05-16,2
2012-05-15,3
2012-05-13,1
2012-05-12,2
2012-05-10,1
2012-05-09,3
2012-05-07,1
2012-05-06,3
2012-05-04,2
2012-05-02,2
2012-05-01,3
2012-04-30,2
2012-04-29,3
2012-04-28,5
2012-04-27,4
2012-04-26,2
2012-04-25,2
2012-04-24,5
2012-04-23,3
2012-04-22,2
2012-04-21,2
2012-04-20,3
2012-04-19,1
2012-04-18,1
2012-04-16,1
2012-04-15,3
2012-04-14,2
2012-04-13,2
2012-04-12,3
2012-04-11,6
2012-04-10,6
2012-04-09,2
2012-04-08,2
2012-04-07,1
2012-04-04,3
2012-04-03,1
2012-04-02,7
2012-04-01,3
2012-03-31,3
2012-03-30,1
2012-03-29,4
2012-03-28,1
2012-03-26,2
2012-03-25,2
2012-03-24,4
2012-03-23,2
2012-03-22,2
2012-03-21,2
2012-03-19,3
2012-03-18,3
2012-03-17,2
2012-03-16,4
2012-03-15,1
2012-03-12,2
2012-03-11,1
2012-03-10,1
2012-03-09,2
2012-03-07,2
2012-03-06,1
2012-03-05,4
2012-03-04,3
2012-03-03,6
2012-03-02,3
2012-03-01,3
2012-02-29,1
2012-02-28,1
2012-02-27,1
2012-02-26,1
2012-02-25,1
2012-02-23,3
2012-02-22,1
2012-02-20,2
2012-02-17,1
2012-02-16,2
2012-02-13,6
2012-02-12,3
2012-02-09,2
2012-02-08,1
2012-02-07,2
2012-02-05,4
2012-02-04,2
2012-02-03,3
2012-02-02,2
2012-02-01,1
2012-01-31,4
2012-01-30,2
2012-01-29,7
2012-01-28,5
2012-01-27,4
2012-01-26,3
2012-01-25,2
2012-01-24,1
2012-01-23,3
2012-01-22,1
2012-01-21,3
2012-01-20,2
2012-01-18,1
2012-01-17,1
2012-01-15,3
2012-01-14,6
2012-01-13,4
2012-01-09,2
2012-01-08,3
2012-01-07,1
2012-01-06,1
2012-01-05,1
2012-01-04,2
2012-01-03,3
2012-01-02,2
2011-12-31,1
2011-12-30,1
2011-12-29,4
2011-12-28,2
2011-12-27,2
2011-12-26,1
2011-12-25,7
2011-12-23,3
2011-12-22,7
2011-12-21,1
2011-12-20,4
2011-12-18,3
2011-12-16,4
2011-12-14,2
2011-12-13,1
2011-12-10,1
2011-12-09,1
2011-12-08,1
2011-12-06,1
2011-12-05,1
2011-12-04,2
2011-12-03,1
2011-12-02,1
2011-12-01,1
2011-11-27,1
2011-11-21,1
2011-11-18,2
2011-11-17,1
2011-11-16,1
2011-11-15,1
2011-11-14,1
2011-11-13,2
2011-11-12,1
2011-11-11,2
2011-11-10,1
2011-11-08,3
2011-11-06,1
2011-11-05,2
2011-11-02,3
2011-11-01,2
2011-10-31,1
2011-10-29,3
2011-10-27,1
2011-10-26,3
2011-10-24,1
2011-10-23,1
2011-10-22,1
2011-10-20,1
2011-10-19,2
2011-10-18,1
2011-10-17,3
2011-10-15,2
2011-10-14,2
2011-10-13,1
2011-10-11,1
2011-10-10,1
2011-10-09,5
2011-10-08,1
2011-10-04,2
2011-10-01,1
2011-09-29,1
2011-09-28,1
2011-09-27,1
2011-09-26,1
2011-09-25,1
2011-09-21,1
2011-09-19,1
2011-09-14,1
2011-09-11,1
2011-09-08,2
2011-09-06,1
2011-09-05,2
2011-09-02,2
2011-09-01,1
2011-08-31,1
2011-08-29,2
2011-08-27,2
2011-08-25,3
2011-08-24,1
2011-08-19,5
2011-08-18,3
2011-08-17,6
2011-08-16,2
2011-08-14,3
2011-08-13,4
2011-08-12,1
2011-08-10,2
2011-08-09,6
2011-08-08,4
2011-08-07,5
2011-08-06,2
2011-08-04,2
2011-08-03,2
2011-08-02,2
2011-08-01,1
2011-07-31,3
2011-07-30,3
2011-07-29,4
2011-07-28,7
2011-07-27,1
2011-07-26,3
2011-07-25,1
2011-07-24,1
2011-07-23,5
2011-07-22,2
2011-07-21,1
2011-07-20,4
2011-07-19,2
2011-07-18,1
2011-07-17,1
2011-07-13,2
2011-07-11,2
2011-07-10,2
2011-07-08,1
2011-07-05,5
2011-07-04,1
2011-07-02,2
2011-07-01,1
2011-06-29,1
2011-06-26,1
2011-06-25,1
2011-06-24,1
2011-06-23,1
2011-06-21,1
2011-06-19,1
2011-06-18,1
2011-06-09,1
2011-06-08,2
2011-06-03,1
2011-06-01,1
2011-05-30,2
2011-05-24,1
2011-05-21,1
2011-05-20,1
2011-05-19,1
2011-05-17,1
2011-05-16,1
2011-05-12,2
2011-05-11,6
2011-05-10,1
2011-05-09,1
2011-05-04,1
2011-05-01,1
2011-04-30,1
2011-04-28,1
2011-04-26,2
2011-04-23,1
2011-04-18,1
2011-04-17,1
2011-04-14,5
2011-04-13,2
2011-04-12,1
2011-04-11,1
2011-04-10,4
2011-04-06,1
2011-04-05,1
2011-04-03,3
2011-03-30,2
2011-03-29,1
2011-03-28,1
2011-03-25,1
2011-03-22,1
2011-03-21,1
2011-03-20,1
2011-03-18,1
2011-03-10,1
2011-03-09,1
2011-03-08,1
2011-03-03,1
2011-02-25,4
2011-02-21,1
2011-02-15,1
2011-02-13,3
2011-02-12,1
2011-02-08,2
2011-01-28,1
2011-01-27,1
2011-01-26,2
2011-01-25,2
2011-01-24,1
2011-01-23,3
2011-01-21,2
2011-01-16,1
2011-01-13,1
2011-01-10,1
2011-01-09,1
2011-01-06,1
2011-01-04,1
2011-01-03,2
2011-01-02,1
2010-12-27,1
2010-12-25,1
2010-12-22,1
2010-12-21,1
2010-12-20,1
2010-12-19,1
2010-12-18,2
2010-12-07,1
2010-12-06,1
2010-11-30,1
2010-11-29,2
2010-11-27,1
2010-11-22,1
2010-11-17,1
2010-11-16,1
2010-11-15,1
2010-11-01,1
2010-10-30,1
2010-10-25,3
2010-10-20,2
2010-10-13,1
2010-10-05,1
2010-09-28,1
2010-09-26,1
2010-09-22,1
2010-09-18,2
2010-09-13,1
2010-09-10,1
2010-09-09,1
2010-09-07,1
2010-09-06,1
2010-09-05,3
2010-09-04,1
2010-08-29,1
2010-08-26,1
2010-08-23,1
2010-08-20,1
2010-08-18,5
2010-07-24,2
2010-07-18,1
2010-07-16,1
2010-07-14,1
2010-07-13,2
2010-07-09,1
2010-07-02,1
2010-06-24,1
2010-06-21,1
2010-06-09,2
2010-06-06,1
2010-06-02,1
2010-05-24,2
2010-05-23,1
2010-05-16,1
2010-05-03,1
2010-05-01,1
2010-04-23,1
2010-04-22,1
2010-04-19,1
2010-04-14,2
2010-04-11,1
2010-04-02,3
2010-03-30,1
2010-03-26,1
2010-03-24,1
2010-03-23,2
2010-03-22,3
2010-03-20,1
2010-03-09,1
2010-02-22,1
2010-02-19,2
2010-02-15,1
2010-02-14,2
2010-02-13,3
2010-02-09,1
2010-01-29,1
2010-01-26,1
2010-01-25,1
2010-01-24,1
2010-01-18,1
2010-01-16,1
2010-01-12,1
2010-01-11,2
2010-01-09,2
2010-01-07,1
2010-01-04,1
2010-01-03,2
2010-01-02,3
2010-01-01,2
2009-12-30,3
2009-12-29,1
2009-12-28,1
2009-12-27,2
2009-12-24,1
2009-12-23,1
2009-12-21,2
2009-12-20,1
2009-12-15,1
2009-12-10,1
2009-12-05,1
2009-12-03,1
2009-12-02,5
2009-12-01,1
2009-11-30,2
2009-11-29,4
2009-11-28,1
2009-11-27,3
2009-11-26,1
2009-11-25,1
2009-11-24,2
2009-11-23,2
2009-11-21,2
2009-11-20,1
2009-11-18,1
2009-11-17,2
2009-11-16,3
2009-11-15,1
2009-10-22,1
2009-09-23,1
2009-08-05,1
2009-05-22,1
2009-05-03,8
2009-02-28,1
2009-02-25,1
2009-01-31,1
2009-01-21,1
2008-09-28,1
2008-09-18,1
2008-09-17,1
2008-09-16,2
